 format: day,hour,forecast,value  location:102_83 Start : 20201201 
 29,0800,+16,306.000000 
 29,0800,+19,302.000000 
 29,0800,+22,297.000000 
 29,0800,+25,297.000000 
 29,0800,+28,305.000000 
 29,0800,+31,305.000000 
 29,0800,+34,307.000000 
 29,0800,+37,308.000000 
 29,0800,+40,305.000000 
 29,0800,+43,299.000000 
 29,0800,+46,293.000000 
 29,0800,+49,306.000000 
 29,0800,+52,293.000000 
 29,0800,+55,300.000000 
 29,1100,+4,317.000000 
 29,1100,+7,308.000000 
 29,1100,+10,310.000000 
 29,1100,+13,306.000000 
 29,1100,+16,302.000000 
 29,1100,+19,297.000000 
 29,1100,+22,297.000000 
 29,1100,+25,305.000000 
 29,1100,+28,305.000000 
 29,1100,+31,307.000000 
 29,1100,+34,308.000000 
 29,1100,+37,305.000000 
 29,1100,+40,299.000000 
 29,1100,+43,293.000000 
 29,1100,+46,306.000000 
 29,1100,+49,293.000000 
 29,1100,+52,300.000000 
 29,1400,+4,308.000000 
 29,1400,+7,310.000000 
 29,1400,+10,306.000000 
 29,1400,+13,302.000000 
 29,1400,+16,297.000000 
 29,1400,+19,297.000000 
 29,1400,+22,305.000000 
 29,1400,+25,305.000000 
 29,1400,+28,307.000000 
 29,1400,+31,308.000000 
 29,1400,+34,305.000000 
 29,1400,+37,299.000000 
 29,1400,+40,293.000000 
 29,1400,+43,306.000000 
 29,1400,+46,293.000000 
 29,1400,+49,300.000000 
 29,1700,+4,310.000000 
 29,1700,+7,306.000000 
 29,1700,+10,302.000000 
 29,1700,+13,297.000000 
 29,1700,+16,297.000000 
 29,1700,+19,305.000000 
 29,1700,+22,305.000000 
 29,1700,+25,307.000000 
 29,1700,+28,308.000000 
 29,1700,+31,305.000000 
 29,1700,+34,299.000000 
 29,1700,+37,293.000000 
 29,1700,+40,306.000000 
 29,1700,+43,293.000000 
 29,1700,+46,300.000000 
 29,2000,+4,305.000000 
 29,2000,+7,301.000000 
 29,2000,+10,297.000000 
 29,2000,+13,298.000000 
 29,2000,+16,303.000000 
 29,2000,+19,305.000000 
 29,2000,+22,308.000000 
 29,2000,+25,310.000000 
 29,2000,+28,307.000000 
 29,2000,+31,299.000000 
 29,2000,+34,292.000000 
 29,2000,+37,298.000000 
 29,2000,+40,283.000000 
 29,2000,+43,287.000000 
 29,2000,+46,307.000000 
 29,2000,+49,280.000000 
 29,2000,+52,288.000000 
 29,2000,+55,261.000000 
 29,2000,+58,283.000000 
 29,2000,+61,270.000000 
 29,2000,+64,300.000000 
 29,2000,+67,319.000000 
 29,2300,+4,301.000000 
 29,2300,+7,297.000000 
 29,2300,+10,298.000000 
 29,2300,+13,303.000000 
 29,2300,+16,305.000000 
 29,2300,+19,308.000000 
 29,2300,+22,310.000000 
 29,2300,+25,307.000000 
 29,2300,+28,299.000000 
 29,2300,+31,292.000000 
 29,2300,+34,298.000000 
 29,2300,+37,283.000000 
 29,2300,+40,287.000000 
 29,2300,+43,307.000000 
 29,2300,+46,280.000000 
 29,2300,+49,288.000000 
 29,2300,+52,261.000000 
 29,2300,+55,283.000000 
 29,2300,+58,270.000000 
 29,2300,+61,300.000000 
 29,2300,+64,319.000000 
 30,0200,+4,297.000000 
 30,0200,+7,298.000000 
 30,0200,+10,303.000000 
 30,0200,+13,305.000000 
 30,0200,+16,308.000000 
 30,0200,+19,310.000000 
 30,0200,+22,307.000000 
 30,0200,+25,299.000000 
 30,0200,+28,292.000000 
 30,0200,+31,298.000000 
 30,0200,+34,283.000000 
 30,0200,+37,287.000000 
 30,0200,+40,307.000000 
 30,0200,+43,280.000000 
 30,0200,+46,288.000000 
 30,0200,+49,261.000000 
 30,0200,+52,283.000000 
 30,0200,+55,270.000000 
 30,0200,+58,300.000000 
 30,0200,+61,319.000000 
 30,0500,+4,298.000000 
 30,0500,+7,303.000000 
 30,0500,+10,305.000000 
 30,0500,+13,308.000000 
 30,0500,+16,310.000000 
 30,0500,+19,307.000000 
 30,0500,+22,299.000000 
 30,0500,+25,292.000000 
 30,0500,+28,298.000000 
 30,0500,+31,283.000000 
 30,0500,+34,287.000000 
 30,0500,+37,307.000000 
 30,0500,+40,280.000000 
 30,0500,+43,288.000000 
 30,0500,+46,261.000000 
 30,0500,+49,283.000000 
 30,0500,+52,270.000000 
 30,0500,+55,300.000000 
 30,0500,+58,319.000000 
 30,0800,+4,304.000000 
 30,0800,+7,306.000000 
 30,0800,+10,309.000000 
 30,0800,+13,309.000000 
 30,0800,+16,304.000000 
 30,0800,+19,297.000000 
 30,0800,+22,288.000000 
 30,0800,+25,321.000000 
 30,0800,+28,288.000000 
 30,0800,+31,303.000000 
 30,0800,+34,307.000000 
 30,0800,+37,278.000000 
 30,0800,+40,291.000000 
 30,0800,+43,270.000000 
 30,0800,+46,261.000000 
 30,0800,+49,270.000000 
 30,0800,+52,261.000000 
 30,0800,+55,268.000000 
 30,1100,+4,306.000000 
 30,1100,+7,309.000000 
 30,1100,+10,309.000000 
 30,1100,+13,304.000000 
 30,1100,+16,297.000000 
 30,1100,+19,288.000000 
 30,1100,+22,321.000000 
 30,1100,+25,288.000000 
 30,1100,+28,303.000000 
 30,1100,+31,307.000000 
 30,1100,+34,278.000000 
 30,1100,+37,291.000000 
 30,1100,+40,270.000000 
 30,1100,+43,261.000000 
 30,1100,+46,270.000000 
 30,1100,+49,261.000000 
 30,1100,+52,268.000000 
 30,1400,+4,309.000000 
 30,1400,+7,309.000000 
 30,1400,+10,304.000000 
 30,1400,+13,297.000000 
 30,1400,+16,288.000000 
 30,1400,+19,321.000000 
 30,1400,+22,288.000000 
 30,1400,+25,303.000000 
 30,1400,+28,307.000000 
 30,1400,+31,278.000000 
 30,1400,+34,291.000000 
 30,1400,+37,270.000000 
 30,1400,+40,261.000000 
 30,1400,+43,270.000000 
 30,1400,+46,261.000000 
 30,1400,+49,268.000000 
 30,1700,+4,309.000000 
 30,1700,+7,304.000000 
 30,1700,+10,297.000000 
 30,1700,+13,288.000000 
 30,1700,+16,321.000000 
 30,1700,+19,288.000000 
 30,1700,+22,303.000000 
 30,1700,+25,307.000000 
 30,1700,+28,278.000000 
 30,1700,+31,291.000000 
 30,1700,+34,270.000000 
 30,1700,+37,261.000000 
 30,1700,+40,270.000000 
 30,1700,+43,261.000000 
 30,1700,+46,268.000000 
 30,2000,+4,304.000000 
 30,2000,+7,297.000000 
 30,2000,+10,286.000000 
 30,2000,+13,321.000000 
 30,2000,+16,303.000000 
 30,2000,+19,310.000000 
 30,2000,+22,305.000000 
 30,2000,+25,290.000000 
 30,2000,+28,298.000000 
 30,2000,+31,281.000000 
 30,2000,+34,268.000000 
 30,2000,+37,270.000000 
 30,2000,+40,266.000000 
 30,2000,+43,266.000000 
 30,2000,+46,297.000000 
 30,2000,+49,320.000000 
 30,2000,+52,315.000000 
 30,2000,+55,304.000000 
 30,2000,+58,313.000000 
 30,2000,+61,311.000000 
 30,2000,+64,297.000000 
 30,2000,+67,312.000000 
 30,2300,+4,297.000000 
 30,2300,+7,286.000000 
 30,2300,+10,321.000000 
 30,2300,+13,303.000000 
 30,2300,+16,310.000000 
 30,2300,+19,305.000000 
 30,2300,+22,290.000000 
 30,2300,+25,298.000000 
 30,2300,+28,281.000000 
 30,2300,+31,268.000000 
 30,2300,+34,270.000000 
 30,2300,+37,266.000000 
 30,2300,+40,266.000000 
 30,2300,+43,297.000000 
 30,2300,+46,320.000000 
 30,2300,+49,315.000000 
 30,2300,+52,304.000000 
 30,2300,+55,313.000000 
 30,2300,+58,311.000000 
 30,2300,+61,297.000000 
 30,2300,+64,312.000000 
 31,0200,+4,286.000000 
 31,0200,+7,321.000000 
 31,0200,+10,303.000000 
 31,0200,+13,310.000000 
 31,0200,+16,305.000000 
 31,0200,+19,290.000000 
 31,0200,+22,298.000000 
 31,0200,+25,281.000000 
 31,0200,+28,268.000000 
 31,0200,+31,270.000000 
 31,0200,+34,266.000000 
 31,0200,+37,266.000000 
 31,0200,+40,297.000000 
 31,0200,+43,320.000000 
 31,0200,+46,315.000000 
 31,0200,+49,304.000000 
 31,0200,+52,313.000000 
 31,0200,+55,311.000000 
 31,0200,+58,297.000000 
 31,0200,+61,312.000000 
 31,0500,+4,321.000000 
 31,0500,+7,303.000000 
 31,0500,+10,310.000000 
 31,0500,+13,305.000000 
 31,0500,+16,290.000000 
 31,0500,+19,298.000000 
 31,0500,+22,281.000000 
 31,0500,+25,268.000000 
 31,0500,+28,270.000000 
 31,0500,+31,266.000000 
 31,0500,+34,266.000000 
 31,0500,+37,297.000000 
 31,0500,+40,320.000000 
 31,0500,+43,315.000000 
 31,0500,+46,304.000000 
 31,0500,+49,313.000000 
 31,0500,+52,311.000000 
 31,0500,+55,297.000000 
 31,0500,+58,312.000000 
 31,0800,+4,313.000000 
 31,0800,+7,307.000000 
 31,0800,+10,313.000000 
 31,0800,+13,295.000000 
 31,0800,+16,289.000000 
 31,0800,+19,276.000000 
 31,0800,+22,274.000000 
 31,0800,+25,286.000000 
 31,0800,+28,281.000000 
 31,0800,+31,275.000000 
 31,0800,+34,313.000000 
 31,0800,+37,319.000000 
 31,0800,+40,318.000000 
 31,0800,+43,307.000000 
 31,0800,+46,312.000000 
 31,0800,+49,304.000000 
 31,0800,+52,300.000000 
 31,0800,+55,309.000000 
 31,1100,+4,307.000000 
 31,1100,+7,313.000000 
 31,1100,+10,295.000000 
 31,1100,+13,289.000000 
 31,1100,+16,276.000000 
 31,1100,+19,274.000000 
 31,1100,+22,286.000000 
 31,1100,+25,281.000000 
 31,1100,+28,275.000000 
 31,1100,+31,313.000000 
 31,1100,+34,319.000000 
 31,1100,+37,318.000000 
 31,1100,+40,307.000000 
 31,1100,+43,312.000000 
 31,1100,+46,304.000000 
 31,1100,+49,300.000000 
 31,1100,+52,309.000000 
 31,1400,+4,313.000000 
 31,1400,+7,295.000000 
 31,1400,+10,289.000000 
 31,1400,+13,276.000000 
 31,1400,+16,274.000000 
 31,1400,+19,286.000000 
 31,1400,+22,281.000000 
 31,1400,+25,275.000000 
 31,1400,+28,313.000000 
 31,1400,+31,319.000000 
 31,1400,+34,318.000000 
 31,1400,+37,307.000000 
 31,1400,+40,312.000000 
 31,1400,+43,304.000000 
 31,1400,+46,300.000000 
 31,1400,+49,309.000000 
 31,1700,+4,295.000000 
 31,1700,+7,289.000000 
 31,1700,+10,276.000000 
 31,1700,+13,274.000000 
 31,1700,+16,286.000000 
 31,1700,+19,281.000000 
 31,1700,+22,275.000000 
 31,1700,+25,313.000000 
 31,1700,+28,319.000000 
 31,1700,+31,318.000000 
 31,1700,+34,307.000000 
 31,1700,+37,312.000000 
 31,1700,+40,304.000000 
 31,1700,+43,300.000000 
 31,1700,+46,309.000000 
 31,2000,+4,278.000000 
 31,2000,+7,246.000000 
 31,2000,+10,272.000000 
 31,2000,+13,309.000000 
 31,2000,+16,287.000000 
 31,2000,+19,268.000000 
 31,2000,+22,312.000000 
 31,2000,+25,323.000000 
 31,2000,+28,315.000000 
 31,2000,+31,314.000000 
 31,2000,+34,312.000000 
 31,2000,+37,309.000000 
 31,2000,+40,299.000000 
 31,2000,+43,304.000000 
 31,2000,+46,306.000000 
 31,2000,+49,309.000000 
 31,2000,+52,307.000000 
 31,2000,+55,307.000000 
 31,2000,+58,310.000000 
 31,2000,+61,306.000000 
 31,2000,+64,306.000000 
 31,2000,+67,311.000000 
 31,2300,+4,246.000000 
 31,2300,+7,272.000000 
 31,2300,+10,309.000000 
 31,2300,+13,287.000000 
 31,2300,+16,268.000000 
 31,2300,+19,312.000000 
 31,2300,+22,323.000000 
 31,2300,+25,315.000000 
 31,2300,+28,314.000000 
 31,2300,+31,312.000000 
 31,2300,+34,309.000000 
 31,2300,+37,299.000000 
 31,2300,+40,304.000000 
 31,2300,+43,306.000000 
 31,2300,+46,309.000000 
 31,2300,+49,307.000000 
 31,2300,+52,307.000000 
 31,2300,+55,310.000000 
 31,2300,+58,306.000000 
 31,2300,+61,306.000000 
 31,2300,+64,311.000000 
 Start : 20210101 
 1,0200,+4,272.000000 
 1,0200,+7,309.000000 
 1,0200,+10,287.000000 
 1,0200,+13,268.000000 
 1,0200,+16,312.000000 
 1,0200,+19,323.000000 
 1,0200,+22,315.000000 
 1,0200,+25,314.000000 
 1,0200,+28,312.000000 
 1,0200,+31,309.000000 
 1,0200,+34,299.000000 
 1,0200,+37,304.000000 
 1,0200,+40,306.000000 
 1,0200,+43,309.000000 
 1,0200,+46,307.000000 
 1,0200,+49,307.000000 
 1,0200,+52,310.000000 
 1,0200,+55,306.000000 
 1,0200,+58,306.000000 
 1,0200,+61,311.000000 
 1,0500,+4,309.000000 
 1,0500,+7,287.000000 
 1,0500,+10,268.000000 
 1,0500,+13,312.000000 
 1,0500,+16,323.000000 
 1,0500,+19,315.000000 
 1,0500,+22,314.000000 
 1,0500,+25,312.000000 
 1,0500,+28,309.000000 
 1,0500,+31,299.000000 
 1,0500,+34,304.000000 
 1,0500,+37,306.000000 
 1,0500,+40,309.000000 
 1,0500,+43,307.000000 
 1,0500,+46,307.000000 
 1,0500,+49,310.000000 
 1,0500,+52,306.000000 
 1,0500,+55,306.000000 
 1,0500,+58,311.000000 
 1,0800,+4,287.000000 
 1,0800,+7,270.000000 
 1,0800,+10,314.000000 
 1,0800,+13,316.000000 
 1,0800,+16,314.000000 
 1,0800,+19,299.000000 
 1,0800,+22,315.000000 
 1,0800,+25,306.000000 
 1,0800,+28,307.000000 
 1,0800,+31,306.000000 
 1,0800,+34,297.000000 
 1,0800,+37,308.000000 
 1,0800,+40,313.000000 
 1,0800,+43,311.000000 
 1,0800,+46,308.000000 
 1,0800,+49,301.000000 
 1,0800,+52,305.000000 
 1,0800,+55,311.000000 
 1,1100,+4,270.000000 
 1,1100,+7,314.000000 
 1,1100,+10,316.000000 
 1,1100,+13,314.000000 
 1,1100,+16,299.000000 
 1,1100,+19,315.000000 
 1,1100,+22,306.000000 
 1,1100,+25,307.000000 
 1,1100,+28,306.000000 
 1,1100,+31,297.000000 
 1,1100,+34,308.000000 
 1,1100,+37,313.000000 
 1,1100,+40,311.000000 
 1,1100,+43,308.000000 
 1,1100,+46,301.000000 
 1,1100,+49,305.000000 
 1,1100,+52,311.000000 
 1,1400,+4,314.000000 
 1,1400,+7,316.000000 
 1,1400,+10,314.000000 
 1,1400,+13,299.000000 
 1,1400,+16,315.000000 
 1,1400,+19,306.000000 
 1,1400,+22,307.000000 
 1,1400,+25,306.000000 
 1,1400,+28,297.000000 
 1,1400,+31,308.000000 
 1,1400,+34,313.000000 
 1,1400,+37,311.000000 
 1,1400,+40,308.000000 
 1,1400,+43,301.000000 
 1,1400,+46,305.000000 
 1,1400,+49,311.000000 
 1,1700,+4,316.000000 
 1,1700,+7,314.000000 
 1,1700,+10,299.000000 
 1,1700,+13,315.000000 
 1,1700,+16,306.000000 
 1,1700,+19,307.000000 
 1,1700,+22,306.000000 
 1,1700,+25,297.000000 
 1,1700,+28,308.000000 
 1,1700,+31,313.000000 
 1,1700,+34,311.000000 
 1,1700,+37,308.000000 
 1,1700,+40,301.000000 
 1,1700,+43,305.000000 
 1,1700,+46,311.000000 
 1,2000,+4,316.000000 
 1,2000,+7,304.000000 
 1,2000,+10,308.000000 
 1,2000,+13,295.000000 
 1,2000,+16,301.000000 
 1,2000,+19,313.000000 
 1,2000,+22,298.000000 
 1,2000,+25,308.000000 
 1,2000,+28,314.000000 
 1,2000,+31,309.000000 
 1,2000,+34,308.000000 
 1,2000,+37,302.000000 
 1,2000,+40,307.000000 
 1,2000,+43,304.000000 
 1,2000,+46,305.000000 
 1,2000,+49,315.000000 
 1,2000,+52,322.000000 
 1,2000,+55,333.000000 
 1,2000,+58,338.000000 
 1,2000,+61,333.000000 
 1,2000,+64,286.000000 
 1,2000,+67,275.000000 
 1,2300,+4,304.000000 
 1,2300,+7,308.000000 
 1,2300,+10,295.000000 
 1,2300,+13,301.000000 
 1,2300,+16,313.000000 
 1,2300,+19,298.000000 
 1,2300,+22,308.000000 
 1,2300,+25,314.000000 
 1,2300,+28,309.000000 
 1,2300,+31,308.000000 
 1,2300,+34,302.000000 
 1,2300,+37,307.000000 
 1,2300,+40,304.000000 
 1,2300,+43,305.000000 
 1,2300,+46,315.000000 
 1,2300,+49,322.000000 
 1,2300,+52,333.000000 
 1,2300,+55,338.000000 
 1,2300,+58,333.000000 
 1,2300,+61,286.000000 
 1,2300,+64,275.000000 
 2,0200,+4,308.000000 
 2,0200,+7,295.000000 
 2,0200,+10,301.000000 
 2,0200,+13,313.000000 
 2,0200,+16,298.000000 
 2,0200,+19,308.000000 
 2,0200,+22,314.000000 
 2,0200,+25,309.000000 
 2,0200,+28,308.000000 
 2,0200,+31,302.000000 
 2,0200,+34,307.000000 
 2,0200,+37,304.000000 
 2,0200,+40,305.000000 
 2,0200,+43,315.000000 
 2,0200,+46,322.000000 
 2,0200,+49,333.000000 
 2,0200,+52,338.000000 
 2,0200,+55,333.000000 
 2,0200,+58,286.000000 
 2,0200,+61,275.000000 
 2,0500,+4,295.000000 
 2,0500,+7,301.000000 
 2,0500,+10,313.000000 
 2,0500,+13,298.000000 
 2,0500,+16,308.000000 
 2,0500,+19,314.000000 
 2,0500,+22,309.000000 
 2,0500,+25,308.000000 
 2,0500,+28,302.000000 
 2,0500,+31,307.000000 
 2,0500,+34,304.000000 
 2,0500,+37,305.000000 
 2,0500,+40,315.000000 
 2,0500,+43,322.000000 
 2,0500,+46,333.000000 
 2,0500,+49,338.000000 
 2,0500,+52,333.000000 
 2,0500,+55,286.000000 
 2,0500,+58,275.000000 
 2,0800,+4,297.000000 
 2,0800,+7,303.000000 
 2,0800,+10,307.000000 
 2,0800,+13,318.000000 
 2,0800,+16,314.000000 
 2,0800,+19,313.000000 
 2,0800,+22,311.000000 
 2,0800,+25,292.000000 
 2,0800,+28,285.000000 
 2,0800,+31,287.000000 
 2,0800,+34,307.000000 
 2,0800,+37,313.000000 
 2,0800,+40,313.000000 
 2,0800,+43,309.000000 
 2,0800,+46,325.000000 
 2,0800,+49,336.000000 
 2,0800,+52,290.000000 
 2,0800,+55,302.000000 
 2,1100,+4,303.000000 
 2,1100,+7,307.000000 
 2,1100,+10,318.000000 
 2,1100,+13,314.000000 
 2,1100,+16,313.000000 
 2,1100,+19,311.000000 
 2,1100,+22,292.000000 
 2,1100,+25,285.000000 
 2,1100,+28,287.000000 
 2,1100,+31,307.000000 
 2,1100,+34,313.000000 
 2,1100,+37,313.000000 
 2,1100,+40,309.000000 
 2,1100,+43,325.000000 
 2,1100,+46,336.000000 
 2,1100,+49,290.000000 
 2,1100,+52,302.000000 
 2,1400,+4,307.000000 
 2,1400,+7,318.000000 
 2,1400,+10,314.000000 
 2,1400,+13,313.000000 
 2,1400,+16,311.000000 
 2,1400,+19,292.000000 
 2,1400,+22,285.000000 
 2,1400,+25,287.000000 
 2,1400,+28,307.000000 
 2,1400,+31,313.000000 
 2,1400,+34,313.000000 
 2,1400,+37,309.000000 
 2,1400,+40,325.000000 
 2,1400,+43,336.000000 
 2,1400,+46,290.000000 
 2,1400,+49,302.000000 
 2,1700,+4,318.000000 
 2,1700,+7,314.000000 
 2,1700,+10,313.000000 
 2,1700,+13,311.000000 
 2,1700,+16,292.000000 
 2,1700,+19,285.000000 
 2,1700,+22,287.000000 
 2,1700,+25,307.000000 
 2,1700,+28,313.000000 
 2,1700,+31,313.000000 
 2,1700,+34,309.000000 
 2,1700,+37,325.000000 
 2,1700,+40,336.000000 
 2,1700,+43,290.000000 
 2,1700,+46,302.000000 
 2,2000,+4,320.000000 
 2,2000,+7,319.000000 
 2,2000,+10,312.000000 
 2,2000,+13,297.000000 
 2,2000,+16,302.000000 
 2,2000,+19,306.000000 
 2,2000,+22,309.000000 
 2,2000,+25,316.000000 
 2,2000,+28,323.000000 
 2,2000,+31,332.000000 
 2,2000,+34,317.000000 
 2,2000,+37,325.000000 
 2,2000,+40,274.000000 
 2,2000,+43,261.000000 
 2,2000,+46,263.000000 
 2,2000,+49,247.000000 
 2,2000,+52,309.000000 
 2,2000,+55,312.000000 
 2,2000,+58,309.000000 
 2,2000,+61,322.000000 
 2,2000,+64,304.000000 
 2,2000,+67,304.000000 
 2,2300,+4,319.000000 
 2,2300,+7,312.000000 
 2,2300,+10,297.000000 
 2,2300,+13,302.000000 
 2,2300,+16,306.000000 
 2,2300,+19,309.000000 
 2,2300,+22,316.000000 
 2,2300,+25,323.000000 
 2,2300,+28,332.000000 
 2,2300,+31,317.000000 
 2,2300,+34,325.000000 
 2,2300,+37,274.000000 
 2,2300,+40,261.000000 
 2,2300,+43,263.000000 
 2,2300,+46,247.000000 
 2,2300,+49,309.000000 
 2,2300,+52,312.000000 
 2,2300,+55,309.000000 
 2,2300,+58,322.000000 
 2,2300,+61,304.000000 
 2,2300,+64,304.000000 
 3,0200,+4,312.000000 
 3,0200,+7,297.000000 
 3,0200,+10,302.000000 
 3,0200,+13,306.000000 
 3,0200,+16,309.000000 
 3,0200,+19,316.000000 
 3,0200,+22,323.000000 
 3,0200,+25,332.000000 
 3,0200,+28,317.000000 
 3,0200,+31,325.000000 
 3,0200,+34,274.000000 
 3,0200,+37,261.000000 
 3,0200,+40,263.000000 
 3,0200,+43,247.000000 
 3,0200,+46,309.000000 
 3,0200,+49,312.000000 
 3,0200,+52,309.000000 
 3,0200,+55,322.000000 
 3,0200,+58,304.000000 
 3,0200,+61,304.000000 
 3,0500,+4,297.000000 
 3,0500,+7,302.000000 
 3,0500,+10,306.000000 
 3,0500,+13,309.000000 
 3,0500,+16,316.000000 
 3,0500,+19,323.000000 
 3,0500,+22,332.000000 
 3,0500,+25,317.000000 
 3,0500,+28,325.000000 
 3,0500,+31,274.000000 
 3,0500,+34,261.000000 
 3,0500,+37,263.000000 
 3,0500,+40,247.000000 
 3,0500,+43,309.000000 
 3,0500,+46,312.000000 
 3,0500,+49,309.000000 
 3,0500,+52,322.000000 
 3,0500,+55,304.000000 
 3,0500,+58,304.000000 
 3,0800,+4,300.000000 
 3,0800,+7,311.000000 
 3,0800,+10,313.000000 
 3,0800,+13,312.000000 
 3,0800,+16,320.000000 
 3,0800,+19,331.000000 
 3,0800,+22,333.000000 
 3,0800,+25,320.000000 
 3,0800,+28,304.000000 
 3,0800,+31,273.000000 
 3,0800,+34,264.000000 
 3,0800,+37,272.000000 
 3,0800,+40,281.000000 
 3,0800,+43,310.000000 
 3,0800,+46,307.000000 
 3,0800,+49,316.000000 
 3,0800,+52,301.000000 
 3,0800,+55,308.000000 
 3,1100,+4,311.000000 
 3,1100,+7,313.000000 
 3,1100,+10,312.000000 
 3,1100,+13,320.000000 
 3,1100,+16,331.000000 
 3,1100,+19,333.000000 
 3,1100,+22,320.000000 
 3,1100,+25,304.000000 
 3,1100,+28,273.000000 
 3,1100,+31,264.000000 
 3,1100,+34,272.000000 
 3,1100,+37,281.000000 
 3,1100,+40,310.000000 
 3,1100,+43,307.000000 
 3,1100,+46,316.000000 
 3,1100,+49,301.000000 
 3,1100,+52,308.000000 
 3,1400,+4,313.000000 
 3,1400,+7,312.000000 
 3,1400,+10,320.000000 
 3,1400,+13,331.000000 
 3,1400,+16,333.000000 
 3,1400,+19,320.000000 
 3,1400,+22,304.000000 
 3,1400,+25,273.000000 
 3,1400,+28,264.000000 
 3,1400,+31,272.000000 
 3,1400,+34,281.000000 
 3,1400,+37,310.000000 
 3,1400,+40,307.000000 
 3,1400,+43,316.000000 
 3,1400,+46,301.000000 
 3,1400,+49,308.000000 
 3,1700,+4,312.000000 
 3,1700,+7,320.000000 
 3,1700,+10,331.000000 
 3,1700,+13,333.000000 
 3,1700,+16,320.000000 
 3,1700,+19,304.000000 
 3,1700,+22,273.000000 
 3,1700,+25,264.000000 
 3,1700,+28,272.000000 
 3,1700,+31,281.000000 
 3,1700,+34,310.000000 
 3,1700,+37,307.000000 
 3,1700,+40,316.000000 
 3,1700,+43,301.000000 
 3,1700,+46,308.000000 
 3,2000,+4,319.000000 
 3,2000,+7,326.000000 
 3,2000,+10,339.000000 
 3,2000,+13,315.000000 
 3,2000,+16,288.000000 
 3,2000,+19,283.000000 
 3,2000,+22,268.000000 
 3,2000,+25,270.000000 
 3,2000,+28,291.000000 
 3,2000,+31,310.000000 
 3,2000,+34,306.000000 
 3,2000,+37,315.000000 
 3,2000,+40,299.000000 
 3,2000,+43,306.000000 
 3,2000,+46,307.000000 
 3,2000,+49,311.000000 
 3,2000,+52,309.000000 
 3,2000,+55,308.000000 
 3,2000,+58,301.000000 
 3,2000,+61,299.000000 
 3,2000,+64,279.000000 
 3,2000,+67,251.000000 
 3,2300,+4,326.000000 
 3,2300,+7,339.000000 
 3,2300,+10,315.000000 
 3,2300,+13,288.000000 
 3,2300,+16,283.000000 
 3,2300,+19,268.000000 
 3,2300,+22,270.000000 
 3,2300,+25,291.000000 
 3,2300,+28,310.000000 
 3,2300,+31,306.000000 
 3,2300,+34,315.000000 
 3,2300,+37,299.000000 
 3,2300,+40,306.000000 
 3,2300,+43,307.000000 
 3,2300,+46,311.000000 
 3,2300,+49,309.000000 
 3,2300,+52,308.000000 
 3,2300,+55,301.000000 
 3,2300,+58,299.000000 
 3,2300,+61,279.000000 
 3,2300,+64,251.000000 
 4,0200,+4,339.000000 
 4,0200,+7,315.000000 
 4,0200,+10,288.000000 
 4,0200,+13,283.000000 
 4,0200,+16,268.000000 
 4,0200,+19,270.000000 
 4,0200,+22,291.000000 
 4,0200,+25,310.000000 
 4,0200,+28,306.000000 
 4,0200,+31,315.000000 
 4,0200,+34,299.000000 
 4,0200,+37,306.000000 
 4,0200,+40,307.000000 
 4,0200,+43,311.000000 
 4,0200,+46,309.000000 
 4,0200,+49,308.000000 
 4,0200,+52,301.000000 
 4,0200,+55,299.000000 
 4,0200,+58,279.000000 
 4,0200,+61,251.000000 
 4,0500,+4,315.000000 
 4,0500,+7,288.000000 
 4,0500,+10,283.000000 
 4,0500,+13,268.000000 
 4,0500,+16,270.000000 
 4,0500,+19,291.000000 
 4,0500,+22,310.000000 
 4,0500,+25,306.000000 
 4,0500,+28,315.000000 
 4,0500,+31,299.000000 
 4,0500,+34,306.000000 
 4,0500,+37,307.000000 
 4,0500,+40,311.000000 
 4,0500,+43,309.000000 
 4,0500,+46,308.000000 
 4,0500,+49,301.000000 
 4,0500,+52,299.000000 
 4,0500,+55,279.000000 
 4,0500,+58,251.000000 
 4,0800,+4,287.000000 
 4,0800,+7,270.000000 
 4,0800,+10,270.000000 
 4,0800,+13,270.000000 
 4,0800,+16,318.000000 
 4,0800,+19,309.000000 
 4,0800,+22,301.000000 
 4,0800,+25,315.000000 
 4,0800,+28,297.000000 
 4,0800,+31,307.000000 
 4,0800,+34,311.000000 
 4,0800,+37,311.000000 
 4,0800,+40,310.000000 
 4,0800,+43,310.000000 
 4,0800,+46,299.000000 
 4,0800,+49,302.000000 
 4,0800,+52,284.000000 
 4,0800,+55,255.000000 
 4,1100,+4,270.000000 
 4,1100,+7,270.000000 
 4,1100,+10,270.000000 
 4,1100,+13,318.000000 
 4,1100,+16,309.000000 
 4,1100,+19,301.000000 
 4,1100,+22,315.000000 
 4,1100,+25,297.000000 
 4,1100,+28,307.000000 
 4,1100,+31,311.000000 
 4,1100,+34,311.000000 
 4,1100,+37,310.000000 
 4,1100,+40,310.000000 
 4,1100,+43,299.000000 
 4,1100,+46,302.000000 
 4,1100,+49,284.000000 
 4,1100,+52,255.000000 
 4,1400,+4,270.000000 
 4,1400,+7,270.000000 
 4,1400,+10,318.000000 
 4,1400,+13,309.000000 
 4,1400,+16,301.000000 
 4,1400,+19,315.000000 
 4,1400,+22,297.000000 
 4,1400,+25,307.000000 
 4,1400,+28,311.000000 
 4,1400,+31,311.000000 
 4,1400,+34,310.000000 
